Rule Id;Violation Kind;Violating Unit;Violation Label;First Unit;Second Unit
ADR16;DRIFT;org.apache.cassandra.db.composites.AbstractCType$Serializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.ReadResponse;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.CQL3Type$Collection;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.dht.ByteOrderedPartitioner;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.metrics.ReadRepairMetrics;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$Flush;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.AbstractMarker;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.io.util.MemoryOutputStream;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.streaming.messages.PrepareMessage;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.AbstractMarker$INRaw;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$SetCompactionThroughput;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.Frame$Encoder;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.BloomCalculations$BloomSpecification;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.RangeTombstoneList$InOrderTester;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.service.EchoVerbHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.ResultSet$Codec;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.RepairJobDesc$RepairJobDescSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.marshal.TimestampType;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.cql3.functions.FunctionCall;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.tools.NodeTool$GetCompactionThreshold;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.filter.NamesQueryFilter$ByNameColumnIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.DataTracker$SSTableIntervalTree;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.OnDiskAtom$Serializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.metrics.RestorableMeter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.concurrent.JMXEnabledSharedExecutorPool;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.concurrent.NamedThreadFactory;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.messages.AnticompactionRequest$AnticompactionRequestSerializer;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.memory.SlabAllocator$Region;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.cql3.CqlRecordWriter;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.ColumnFamilyStore$PostFlush;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.db.BatchlogManager$Batch$ReplayWriteResponseHandler;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.hadoop.ColumnFamilyRecordReader$StaticRowIterator;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.transport.messages.ErrorMessage$WrappedException;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.thrift.ThriftClientState;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.repair.RequestCoordinator$Order;NoM > 10;none;none
ADR16;DRIFT;org.apache.cassandra.utils.memory.HeapPool;NoM > 10;none;none
